First_Name,Last_Name,Event,Year,School,Seed,Gender
Anna,Kaplan,EW 10K,JR,Vermont,35:59.6,F
Autumn,Greba,EW 10K,SR,Duquesne,35:59.7,F
Anna,Aldrich,EW 10K,JR,East Michigan,36:03.6,F
Rachel,Slingluff,EW 10K,SR,Kent State,36:04.1,F
Taylor,Vernot,EW 10K,SO,Dayton,36:04.7,F
Kaitlin,Frei,EW 10K,JR,Notre Dame,36:04.7,F
Hailey,Branch,EW 10K,JR,Georgia,36:05.5,F
Nora,Raher,EW 10K,JR,James Madison,36:05.8,F
Stephanie,Peterson,EW 10K,FR,Miss State,36:09.4,F
Alyssa,Drapeau,EW 10K,SR,Albany,36:14.8,F
Kassidy,Manning,EW 10K,FR,Dayton,36:17.6,F
Laurel,Sheffield,EW 10K,JR,Davidson,36:18.1,F
Caroline,Yarbrough,EW 10K,SO,Davidson,36:18.9,F
Cara,Sherman,EW 10K,SO,Albany,36:19.5,F
Sophia,Tasselmyer,EW 10K,FR,Elon,36:21.8,F
Elena,Lancioni,EW 10K,JR,Bowling Green,36:24.0,F
Ariel,Pastore-Sebring,EW 10K,JR,Pittsburgh,36:24.3,F
Colleen,Madden,EW 10K,FR,Indiana State,36:24.7,F
Carolyn,Conley,EW 10K,SO,George Mason,36:24.7,F
Katelyn,Callaghan,EW 10K,SR,UMBC,36:24.9,F
Ave,Grosenheider,EW 10K,SO,Richmond,36:26.6,F
Mailin,Struck,EW 10K,FR,Vanderbilt,36:28.0,F
Gracie,Todd,EW 10K,SO,Cornell,36:28.9,F
Dawn,Hubbell,EW 10K,SO,Cen Connecticut,36:32.8,F
Sammy,Mondry,EW 10K,JR,Oakland,36:33.3,F
Ramsey,Wagner,EW 10K,FR,Army West Point,36:34.0,F
Erin,Dietz,EW 10K,SO,Harvard,36:34.5,F
Riley,Gilmore,EW 10K,JR,New Hampshire,36:35.8,F
Sydney,Almeida,EW 10K,SR,Maryland,36:36.1,F
Grace,Meyer,EW 10K,JR,North Florida,36:36.7,F
Kenzley,Defler,EW 10K,JR,Auburn,36:37.0,F
Amy-Eloise,Neale,WW1.5K,JR,Washington,04:11.0,F
Elise,Cranny,WW1.5K,JR,Stanford,04:11.5,F
Katie,Rainsberger,WW1.5K,FR,Oregon,04:11.5,F
Nikki,Hiltz,WW1.5K,JR,Arkansas,04:12.1,F
Dani,Jones,WW1.5K,SO,Colorado,04:12.7,F
Christina,Aragon,WW1.5K,FR,Stanford,04:13.4,F
Jessica,Hull,WW1.5K,FR,Oregon,04:13.5,F
Annemarie,Schwanz,WW1.5K,SR,Fresno State,04:13.8,F
Savannah,Camacho,WW1.5K,SR,Okla State,04:14.1,F
Elena,Burkard,WW1.5K,SR,San Francisco,04:15.3,F
Karissa,Schweizer,WW1.5K,JR,Missouri,04:15.8,F
Shea,Collinsworth,WW1.5K,SR,BYU,04:15.8,F
Jamie,Stokes,WW1.5K,SR,Weber State,04:15.9,F
Chelsey,Albertson,WW1.5K,SR,Arizona State,04:16.0,F
Therese,Haiss,WW1.5K,SR,Arkansas,04:16.3,F
Taryn,Rawlings,WW1.5K,SO,Portland,04:16.4,F
Jenna,Hinkle,WW1.5K,JR,UC Santa Barbara,04:16.6,F
Lilli,Burdon,WW1.5K,SO,Oregon,04:17.1,F
Malika,Waschmann,WW1.5K,SR,Stanford,04:17.5,F
Whittni,Orton,WW1.5K,FR,BYU,04:17.5,F
Danielle,Shanahan,WW1.5K,SR,Loyola Marymount,04:17.8,F
Allie,Ostrander,WW1.5K,FR,Boise State,04:18.2,F
Kaela,Edwards,WW1.5K,SR,Okla State,04:18.2,F
Emma,Abrahamson,WW1.5K,JR,Oregon,04:18.3,F
Sage,Hurta,WW1.5K,FR,Colorado,04:18.4,F
Peyton,Bilo,WW1.5K,SO,Cal Poly,04:18.7,F
Samantha,Nadel,WW1.5K,SR,Oregon,04:18.7,F
Erica,Birk,WW1.5K,SO,BYU,04:19.3,F
Madison,Boreman,WW1.5K,FR,Colorado,04:19.6,F
Carina,Viljoen,WW1.5K,FR,Arkansas,04:19.6,F
Marissa,Williams,WW1.5K,SO,California,04:19.8,F
Macy,Kreutz,WW1.5K,SO,Colo State,04:20.1,F
Kaylee,Dodd,WW1.5K,JR,Okla State,04:20.1,F
Bethan,Knights,WW1.5K,JR,California,04:20.6,F
Claire,Green,WW1.5K,JR,Arizona,04:21.0,F
Rebecca,Mehra,WW1.5K,SR,Stanford,04:21.1,F
Hope,Schmelzle,WW1.5K,SR,No Illinois,04:21.3,F
Isobel,Batt-Doyle,WW1.5K,JR,Washington,04:21.3,F
Jordyn,Colter,WW1.5K,SO,California,04:21.3,F
Maggie,Montoya,WW1.5K,SR,Baylor,04:21.5,F
Alexis,Fuller,WW1.5K,SO,Boise State,04:21.5,F
Janelle,Lincks,WW1.5K,SR,Colo State,04:21.6,F
Morgan,Anderson,WW1.5K,SR,Oregon State,04:21.8,F
Tylee,Newman,WW1.5K,JR,Utah State,04:21.9,F
Charlotte,Taylor,WW1.5K,SR,San Francisco,04:22.0,F
Sydney,Brown,WW1.5K,SO,Arkansas,04:22.1,F
Lilian,Koech,WW1.5K,SO,UTEP,04:22.1,F
Heidi,Fuhriman,WW1.5K,FR,BYU,04:22.2,F
Carina,Gillespie,WW1.5K,JR,Air Force,04:22.3,F
Evelyne,Guay,WW1.5K,JR,Iowa State,04:22.3,F
Holly,Archer,WW1.5K,SR,SMU,04:22.4,F
Danielle,Katz,WW1.5K,SR,Stanford,04:22.4,F
Abbie,Hetherington,WW1.5K,JR,Okla State,04:22.6,F
Kristi,Rush,WW1.5K,SR,BYU,04:22.6,F
Fiona,O'Keeffe,WW1.5K,FR,Stanford,04:22.6,F
Amanda,Gehrich,WW1.5K,FR,Utah,04:22.8,F
Anna,Camp,WW1.5K,FR,BYU,04:23.0,F
Anne,Luijten,WW1.5K,SR,Portland,04:23.1,F
Sadi,Henderson,WW1.5K,SO,Boise State,04:23.2,F
Weronika,Pyzik,WW1.5K,SO,San Francisco,04:23.5,F
Linda,Cheruiyot,WW1.5K,FR,UTEP,04:23.6,F
Ashleigh,Warner,WW1.5K,JR,BYU,04:23.8,F
Devin,Clark,WW1.5K,SO,Arkansas,04:24.0,F
Makena,Morley,WW1.5K,FR,Colorado,04:24.1,F
Maddy,Berkson,WW1.5K,JR,Stanford,04:24.2,F
Madeline,Strandemo,WW1.5K,JR,Minnesota,04:24.2,F
Catherine,Pagano,WW1.5K,FR,Stanford,04:24.3,F
Xochitl,Navarrete,WW1.5K,SR,California,04:24.3,F
Dominique,Ward,WW1.5K,JR,Colo State,04:24.4,F
Marie,Bouchard,WW1.5K,SR,San Francisco,04:24.5,F
Roxy,Trotter,WW1.5K,SO,Colo State,04:24.7,F
Maddy,Reed,WW1.5K,FR,Arkansas,04:24.8,F
Sophie,Chase,WW1.5K,JR,Stanford,04:24.9,F
Maggie,Carruth,WW1.5K,SO,No Arizona,04:25.0,F
Jessica,Parker,WW1.5K,JR,Marquette,04:25.2,F
Kieran,Casey,WW1.5K,JR,New Mexico,04:25.2,F
Sandie,Raines,WW1.5K,SR,Texas,04:25.3,F
Abby,Gray,WW1.5K,FR,Arkansas,04:25.3,F
Cristina,Amberg,WW1.5K,JR,NM State,04:25.4,F
Georgia,Bell,WW1.5K,SR,California,04:25.6,F
Rebekah,Topham,WW1.5K,SO,Wichita State,04:25.6,F
Giulianna,Vessa,WW1.5K,JR,Air Force,04:25.7,F
Parkes,Kendrick,WW1.5K,JR,Portland,04:25.7,F
Kaili,Keefe,WW1.5K,FR,East Washington,04:26.0,F
Grace,Gibbons,WW1.5K,SO,Iowa State,04:26.1,F
Amy,Davis,WW1.5K,SO,Wisconsin,04:26.1,F
Julia,Rizk,WW1.5K,SO,UCLA,04:26.1,F
Rachel,Sudbury,WW1.5K,SR,Bradley,04:26.1,F
Frida,Berge,WW1.5K,SR,Oregon,04:26.2,F
Sarah,Disanza,WW1.5K,JR,Wisconsin,04:26.4,F
Alexis,Nichols,WW1.5K,FR,Arizona State,04:26.4,F
Sarah,Heinemann,WW1.5K,SR,Wisconsin,04:26.5,F
Kelly,O'Brien,WW1.5K,FR,Northwestern,04:26.6,F
Devina,Schneider,WW1.5K,FR,Texas State,04:26.6,F
Belle,Wallace,WW1.5K,JR,Oklahoma,04:26.6,F
Maggie,Schmaedick,WW1.5K,SR,Oregon,04:26.7,F
Ellie,Child,WW1.5K,SR,Weber State,04:26.7,F
Kelly,O'Neill,WW1.5K,JR,Oregon,04:26.7,F
Emily,Hamlin,WW1.5K,SO,Washington,04:26.8,F
Taylor,Janssen,WW1.5K,SR,ND State,04:26.9,F
Emily,Donnay,WW1.5K,SO,SD State,04:26.9,F
Gwynne,Wright,WW1.5K,FR,Iowa State,04:27.1,F
Clare,O'Brien,WW1.5K,FR,Boise State,04:27.1,F
Emily,Myers,WW1.5K,SR,Nevada,04:27.1,F
Anna,Boyert,WW1.5K,SR,Okla State,04:27.1,F
Lindsay,Joyce,WW1.5K,JR,South Dakota,04:27.2,F
Brenley,Goertzen,WW1.5K,SO,TCU,04:27.4,F
Nicole,Aponte,WW1.5K,SR,Sam Houston St,04:27.5,F
Anna,Farello,WW1.5K,SR,Portland,04:27.7,F
Erinn,Stenman-Fahey,WW1.5K,SO,Iowa State,04:27.8,F
Tess,Wilberding,WW1.5K,SR,Iowa,04:27.9,F
Regan,Ward,WW1.5K,JR,Arkansas,04:27.9,F
Tabor,Scholl,WW1.5K,FR,Colorado,04:27.9,F
Valerie,Reina,WW1.5K,SR,Arkansas,04:28.3,F
Cassandra,Durgy,WW1.5K,FR,UCLA,04:28.4,F
Kelsey,McKee,WW1.5K,SR,Oklahoma,04:28.4,F
Jennifer,Parker,WW1.5K,JR,Marquette,04:28.5,F
Ariane,Ballner,WW1.5K,FR,Okla State,04:28.5,F
Gabrielle,Satterlee,WW1.5K,FR,Baylor,04:28.6,F
Juliana,Mount,WW1.5K,SO,Oregon State,04:28.6,F
Adrena,Mazzei,WW1.5K,FR,Tulsa,04:28.6,F
Hayley,Redwine,WW1.5K,SO,Oklahoma,04:28.7,F
Amy,Pfaff,WW1.5K,JR,Boise State,04:28.8,F
Alicia,Monson,WW1.5K,FR,Wisconsin,04:28.9,F
Devon,Bortfeld,WW1.5K,JR,Wash State,04:29.0,F
Amber,Eichkorn,WW1.5K,SR,South Dakota,04:29.1,F
Jazmine,Fray,WW1.5K,SO,Texas A&M,04:29.1,F
Mikayla,Malaspina,WW1.5K,SO,No Arizona,04:29.1,F
Lauren,Hamilton,WW1.5K,JR,Wyoming,04:29.2,F
Arin,Rice,WW1.5K,JR,Texas A&M,04:29.2,F
Tatjana,Schulte,WW1.5K,FR,San Francisco,04:29.3,F
Hannah,McInturff,WW1.5K,JR,Utah,04:29.3,F
Kristiane,Width,WW1.5K,JR,Oregon State,04:29.3,F
Halie,Raudenbush,WW1.5K,SR,Idaho,04:29.4,F
Spencer,Moore,WW1.5K,JR,UNLV,04:29.5,F
Julia,Noah,WW1.5K,FR,South Dakota,04:29.7,F
Reagan,Colyer,WW1.5K,JR,Montana,04:29.7,F
Kailee,Sawyer,WW1.5K,SO,Arkansas,04:29.8,F
Hannah,Campbell,WW1.5K,SO,Texas A&M,04:29.8,F
Jannika,John,WW1.5K,SR,Lamar,04:29.9,F
Sharon,Lokedi,WW1.5K,JR,Kansas,04:29.9,F
Winny,Koech,WW1.5K,SO,UTEP,04:29.9,F
Abigail,Regner,WW1.5K,SO,Colorado,04:30.1,F
Kaitlyn,Neal,WW1.5K,FR,Washington,04:30.2,F
Annika,Rotvold,WW1.5K,SO,ND State,04:30.2,F
Emma,Stahr,WW1.5K,SO,San Francisco,04:30.3,F
Shaelyn,Sorensen,WW1.5K,SO,Wisconsin,04:30.3,F
Hannah,Richardson,WW1.5K,SR,Kansas,04:30.3,F
Abby,Guidry,WW1.5K,FR,Texas,04:30.4,F
Charlotte,Taylor,WW 5K,SR,San Francisco,15:29.1,F
Amy-Eloise,Neale,WW 5K,JR,Washington,15:39.3,F
Karissa,Schweizer,WW 5K,JR,Missouri,15:39.8,F
Samantha,Nadel,WW 5K,SR,Oregon,15:49.3,F
Claire,Green,WW 5K,JR,Arizona,15:49.6,F
Danielle,Shanahan,WW 5K,SR,Loyola Marymount,15:50.8,F
Taylor,Werner,WW 5K,FR,Arkansas,15:51.1,F
Brenley,Goertzen,WW 5K,SO,TCU,15:51.8,F
Peyton,Bilo,WW 5K,SO,Cal Poly,15:52.0,F
Chelsey,Albertson,WW 5K,SR,Arizona State,15:53.1,F
Alice,Wright,WW 5K,JR,New Mexico,15:53.3,F
Sarah,Disanza,WW 5K,JR,Wisconsin,15:55.6,F
Maggie,Montoya,WW 5K,SR,Baylor,15:55.6,F
Fiona,O'Keeffe,WW 5K,FR,Stanford,15:56.0,F
Allie,Ostrander,WW 5K,FR,Boise State,15:56.8,F
Clare,O'Brien,WW 5K,FR,Boise State,15:57.4,F
Grayson,Murphy,WW 5K,JR,Utah,15:58.3,F
Weronika,Pyzik,WW 5K,SO,San Francisco,15:59.0,F
Janelle,Lincks,WW 5K,SR,Colo State,16:00.4,F
Sharon,Lokedi,WW 5K,JR,Kansas,16:00.6,F
Makena,Morley,WW 5K,FR,Colorado,16:02.1,F
Bethan,Knights,WW 5K,JR,California,16:02.6,F
Amy,Davis,WW 5K,SO,Wisconsin,16:03.0,F
Emily,Myers,WW 5K,SR,Nevada,16:03.4,F
Alicia,Monson,WW 5K,FR,Wisconsin,16:04.1,F
Maddy,Reed,WW 5K,FR,Arkansas,16:04.4,F
Jaci,Smith,WW 5K,SO,Air Force,16:04.7,F
Abby,Gray,WW 5K,FR,Arkansas,16:06.6,F
Marissa,Williams,WW 5K,SO,California,16:06.9,F
Sandie,Raines,WW 5K,SR,Texas,16:07.3,F
Sophie,Eckel,WW 5K,FR,New Mexico,16:08.1,F
Taryn,Rawlings,WW 5K,SO,Portland,16:08.4,F
Jamie,Kempfer,WW 5K,SO,Missouri,16:09.6,F
Anne,Luijten,WW 5K,SR,Portland,16:10.5,F
Laura,Young,WW 5K,JR,BYU,16:10.5,F
Erin,Clark,WW 5K,JR,Colorado,16:11.3,F
Jocelyn,Caro,WW 5K,SR,Texas Tech,16:11.8,F
Regan,Ward,WW 5K,JR,Arkansas,16:12.5,F
Hannah,Miller,WW 5K,FR,SMU,16:12.6,F
Dani,Jones,WW 5K,SO,Colorado,16:12.8,F
Katie,Knight,WW 5K,SR,Washington,16:13.4,F
Melanie,Nun,WW 5K,JR,Colorado,16:13.5,F
Katie,Rainsberger,WW 5K,FR,Oregon,16:13.5,F
Tatjana,Schulte,WW 5K,FR,San Francisco,16:13.9,F
Erin,Hooker,WW 5K,JR,Iowa State,16:14.3,F
Lindy,Long,WW 5K,SR,Air Force,16:14.4,F
Kashley,Carter,WW 5K,SO,Utah State,16:14.5,F
Lilli,Burdon,WW 5K,SO,Oregon,16:15.1,F
Emily,Hamlin,WW 5K,SO,Washington,16:15.9,F
Danielle,Katz,WW 5K,SR,Stanford,16:16.1,F
Kaitlyn,Neal,WW 5K,FR,Washington,16:16.2,F
Isobel,Batt-Doyle,WW 5K,JR,Washington,16:16.4,F
Rachel,King,WW 5K,SO,SD State,16:16.5,F
Devon,Bortfeld,WW 5K,JR,Wash State,16:17.3,F
Morgan,Anderson,WW 5K,SR,Oregon State,16:17.5,F
Rebekah,Topham,WW 5K,SO,Wichita State,16:17.7,F
Valerie,Reina,WW 5K,SR,Arkansas,16:18.1,F
Sydney,Brown,WW 5K,SO,Arkansas,16:18.4,F
Anna,Farello,WW 5K,SR,Portland,16:19.3,F
Maggie,Schmaedick,WW 5K,SR,Oregon,16:19.7,F
Sophie,Chase,WW 5K,JR,Stanford,16:19.8,F
Sarah,Reiter,WW 5K,SR,East Washington,16:21.5,F
Teylar,Adelsberger,WW 5K,SR,Missouri,16:21.6,F
Carina,Gillespie,WW 5K,JR,Air Force,16:22.2,F
Nicole,Mello,WW 5K,JR,Missouri,16:22.2,F
Winny,Koech,WW 5K,SO,UTEP,16:22.3,F
Anna,West,WW 5K,FR,Baylor,16:22.5,F
Xochitl,Navarrete,WW 5K,SR,California,16:23.5,F
Hannah,Truniger,WW 5K,FR,No Iowa,16:23.9,F
Jessica,Mildes,WW 5K,SR,Gonzaga,16:25.1,F
Aubrey,Roberts,WW 5K,FR,Northwestern,16:25.2,F
Kendall,Kelly,WW 5K,SO,New Mexico,16:26.4,F
Bethanie,Brown,WW 5K,JR,Iowa State,16:26.7,F
Mikayla,Malaspina,WW 5K,SO,No Arizona,16:26.7,F
Brittney,Feivor,WW 5K,SR,Marquette,16:27.0,F
Isabelle,Brauer,WW 5K,SO,San Francisco,16:27.6,F
Natasha,Bernal,WW 5K,SO,New Mexico,16:28.3,F
Parkes,Kendrick,WW 5K,JR,Portland,16:28.5,F
Michelle,Lee,WW 5K,SR,Wisconsin,16:28.9,F
Jessica,Hull,WW 5K,FR,Oregon,16:29.1,F
Sarah,Nicholson,WW 5K,FR,Northwestern,16:29.4,F
Lindsey,Bradley,WW 5K,FR,Baylor,16:29.7,F
Cali,Roper,WW 5K,SR,Rice,16:30.8,F
Peyton,Thomas,WW 5K,SR,Baylor,16:31.7,F
Annie,Kelly,WW 5K,JR,Colorado,16:32.0,F
Alyssa,Snyder,WW 5K,SO,Montana State,16:32.6,F
Yesenia,Silva,WW 5K,SR,BYU,16:34.4,F
Alexis,Fuller,WW 5K,SO,Boise State,16:34.5,F
Weslie,Pearce,WW 5K,JR,UC Riverside,16:35.6,F
Vallery,Korir,WW 5K,JR,Wash State,16:36.4,F
Megan,Brunette,WW 5K,SR,Wyoming,16:36.7,F
Poppy,Tank,WW 5K,FR,Utah,16:37.5,F
Kelsie,Warren,WW 5K,FR,Texas A&M,16:39.2,F
Emily,Pittis,WW 5K,SO,Montana,16:39.5,F
Brittany,Tretbar,WW 5K,SR,Oklahoma,16:39.8,F
Julia,Maxwell,WW 5K,JR,Stanford,16:40.0,F
Andrea,Shine,WW 5K,SO,Iowa,16:40.2,F
Grace,McConnochie,WW 5K,JR,Portland,16:40.9,F
Miranda,Myers,WW 5K,SO,No Arizona,16:41.3,F
Hailey,Whetten,WW 5K,JR,Weber State,16:41.4,F
Jackie,Garner,WW 5K,FR,UCLA,16:41.8,F
Frida,Berge,WW 5K,SR,Oregon,16:42.6,F
Juliana,Mount,WW 5K,SO,Oregon State,16:42.8,F
Shaelyn,Sorensen,WW 5K,SO,Wisconsin,16:43.4,F
Lindsey,Brewis,WW 5K,JR,Loyola (Ill.),16:43.8,F
Nashia,Baker,WW 5K,SR,Kansas,16:44.3,F
Abby,Guidry,WW 5K,FR,Texas,16:44.3,F
Denise,Branch,WW 5K,JR,Illinois,16:44.5,F
Addi,Zerrenner,WW 5K,JR,Arizona,16:44.7,F
Jamie,Stokes,WW 5K,SR,Weber State,16:44.7,F
Linda,Cheruiyot,WW 5K,FR,UTEP,16:44.8,F
Megan,Cunningham,WW 5K,JR,Missouri,16:45.5,F
Isabel,Seidel,WW 5K,SO,Northwestern,16:46.0,F
Emily,Dwyer,WW 5K,SR,Wash State,16:46.7,F
Alice,Jensen,WW 5K,SO,BYU,16:47.3,F
Arianna,Fuentes,WW 5K,JR,CSU Fullerton,16:47.7,F
Jennifer,Sandoval,WW 5K,FR,San Jose St.,16:48.0,F
Abbie,McNulty,WW 5K,SO,Stanford,16:48.2,F
Kelsey,Nielsen,WW 5K,JR,San Francisco,16:48.5,F
Jordan,Thurston,WW 5K,JR,Gonzaga,16:49.1,F
Kaylee,Flanagan,WW 5K,SR,Washington,16:49.7,F
Madison,Waymire,WW 5K,JR,Iowa,16:50.1,F
Hannah,Witczak,WW 5K,JR,Bradley,16:50.2,F
Patty,O'Brien,WW 5K,SO,Minnesota,16:50.5,F
Jenica,Dodge,WW 5K,JR,Idaho State,16:50.5,F
Emily,Weber,WW 5K,SR,Oregon State,16:51.2,F
Isabella,Rose,WW 5K,FR,Oklahoma,16:51.5,F
Hannah,McInturff,WW 5K,JR,Utah,16:51.6,F
Logan,Bishop,WW 5K,SR,Arkansas,16:52.2,F
Megan,Reniewicki,WW 5K,FR,Arizona State,16:52.5,F
Ellie,Child,WW 5K,SR,Weber State,16:52.7,F
Andrea,Hughes,WW 5K,SR,San Diego,0:16:53,F
Brittany,Alexander,WW 5K,SR,Arizona State,16:52.8,F
Audra,DeStefano,WW 5K,SR,Wyoming,16:53.3,F
Ali,Kallner,WW 5K,SO,Colo State,16:53.5,F
Adilene,Aldapa,WW 5K,FR,San Jose St.,16:53.5,F
Jenna,Hinkle,WW 5K,JR,UC Santa Barbara,16:53.8,F
Mathilde,Sagnes,WW 5K,JR,Portland,16:53.9,F
Charlotte,Tara Murphy,WW 5K,FR,SMU,16:54.3,F
Andrea,Condie,WW 5K,SO,Idaho,16:54.5,F
Megan,Bordes,WW 5K,SR,California,16:54.7,F
Christine,Kent,WW 5K,SR,San Diego St,16:55.5,F
Molly,Haar,WW 5K,JR,Cal Poly,16:56.0,F
Jannika,John,WW 5K,SR,Lamar,16:56.0,F
Megan,Lacy,WW 5K,SR,Boise State,16:56.4,F
Susannah,Lynch,WW 5K,JR,North Texas,16:56.5,F
Maddie,Brown,WW 5K,JR,Houston,16:56.5,F
Molly,Sughroue,WW 5K,JR,Okla State,16:56.8,F
Candace,Sharp,WW 5K,JR,Weber State,16:57.5,F
Marlene,Gomez-Islinger,WW 5K,JR,SMU,16:57.5,F
Charlotte,Taylor,WW 10K,SR,San Francisco,32:11.8,F
Alice,Wright,WW 10K,JR,New Mexico,32:29.3,F
Jamie,Kempfer,WW 10K,SO,Missouri,33:09.7,F
Erin,Clark,WW 10K,JR,Colorado,33:23.9,F
Makena,Morley,WW 10K,FR,Colorado,33:29.2,F
Bethan,Knights,WW 10K,JR,California,33:30.1,F
Isobel,Batt-Doyle,WW 10K,JR,Washington,33:35.2,F
Sharon,Lokedi,WW 10K,JR,Kansas,33:37.0,F
Annie,Kelly,WW 10K,JR,Colorado,33:39.3,F
Isabelle,Brauer,WW 10K,SO,San Francisco,33:44.1,F
Lindy,Long,WW 10K,SR,Air Force,33:44.6,F
Anna,Farello,WW 10K,SR,Portland,33:44.7,F
Danielle,Shanahan,WW 10K,SR,Loyola Marymount,33:45.6,F
Alyssa,Snyder,WW 10K,SO,Montana State,33:45.9,F
Melanie,Nun,WW 10K,JR,Colorado,33:46.5,F
Anne,Frisbie,WW 10K,SO,Iowa State,33:49.7,F
Winny,Koech,WW 10K,SO,UTEP,33:51.3,F
Kaylee,Flanagan,WW 10K,SR,Washington,33:52.5,F
Jaci,Smith,WW 10K,SO,Air Force,33:55.0,F
Jocelyn,Caro,WW 10K,SR,Texas Tech,33:55.8,F
Maggie,Schmaedick,WW 10K,SR,Oregon,33:56.3,F
Vallery,Korir,WW 10K,JR,Wash State,33:58.2,F
Grace,McConnochie,WW 10K,JR,Portland,33:58.5,F
Hailey,Whetten,WW 10K,JR,Weber State,33:58.7,F
Lindsey,Bradley,WW 10K,FR,Baylor,33:59.6,F
Chelsey,Albertson,WW 10K,SR,Arizona State,34:01.7,F
Grayson,Murphy,WW 10K,JR,Utah,34:06.7,F
Laura,Young,WW 10K,JR,BYU,34:07.9,F
Addi,Zerrenner,WW 10K,JR,Arizona,34:13.0,F
